VENUE,CATEGORY,TOP_LEVEL_CATEGORY,NEIGHBORHOOD,NEIGHBORHOOD_LAT,NEIGHBORHOOD_LNG
7,King County Metro Route 11,Bus Line,Travel & Transport,Capitol Hill Neighborhood,47.61523365,-122.32079886
8,Metro Bus Stop #11070 - S bound,Bus Stop,Travel & Transport,Capitol Hill Neighborhood,47.61523365,-122.32079886
9,Metro Bus Stop - 11th & Pine,Bus Stop,Travel & Transport,Capitol Hill Neighborhood,47.61523365,-122.32079886
10,Seattle Streetcar - Broadway & Pike-Pine,Tram Station,Travel & Transport,Capitol Hill Neighborhood,47.61523365,-122.32079886
11,Metro Bus Stop - Union & Broadway,Bus Stop,Travel & Transport,Capitol Hill Neighborhood,47.61523365,-122.32079886
12,Metro Bus Stop #11140,Bus Stop,Travel & Transport,Capitol Hill Neighborhood,47.61523365,-122.32079886
13,Zipcar Harvard Ave/E Pine,Rental Car Location,Travel & Transport,Capitol Hill Neighborhood,47.61523365,-122.32079886
14,metro bus 4132,Bus Line,Travel & Transport,Capitol Hill Neighborhood,47.61523365,-122.32079886
15,weedbus.club,Moving Target,Travel & Transport,Capitol Hill Neighborhood,47.61523365,-122.32079886
16,Zipcar Pike St/Boylston Ave,Rental Car Location,Travel & Transport,Capitol Hill Neighborhood,47.61523365,-122.32079886
17,Metro Bus #4248,Bus Line,Travel & Transport,Capitol Hill Neighborhood,47.61523365,-122.32079886
18,E Pine St. & 10th Ave Bus Stop,Bus Stop,Travel & Transport,Capitol Hill Neighborhood,47.61523365,-122.32079886
19,Bus Stop 11160,Bus Stop,Travel & Transport,Capitol Hill Neighborhood,47.61523365,-122.32079886
20,Metro Bus Stop #41965: Broadway & E Union (Northbound),Bus Stop,Travel & Transport,Capitol Hill Neighborhood,47.61523365,-122.32079886
21,Norma Jean,General Travel,Travel & Transport,Capitol Hill Neighborhood,47.61523365,-122.32079886
22,MSFT Connector Stop - Capitol Hill (Broadway),Bus Stop,Travel & Transport,Capitol Hill Neighborhood,47.61523365,-122.32079886
23,Bus Stop - E Pine & Belmont Ave,Bus Stop,Travel & Transport,Capitol Hill Neighborhood,47.61523365,-122.32079886
0,Metro Bus Stop 29258,Bus Stop,Travel & Transport,Central District,47.61916903,-122.30255012
1,E. Madison St And 23rd St,Bus Station,Travel & Transport,Central District,47.61916903,-122.30255012
2,Bus Stop At 25th Ave & E Madison St.,Bus Stop,Travel & Transport,Central District,47.61916903,-122.30255012
3,metro bus stop - 23rd ave & e madison st,Bus Stop,Travel & Transport,Central District,47.61916903,-122.30255012
4,"Metro 12350 SW - 11, 84",Bus Station,Travel & Transport,Central District,47.61916903,-122.30255012
5,Metro Bus Stop - 35825,Bus Stop,Travel & Transport,Central District,47.61916903,-122.30255012
6,Metro Stop 12351 (Madison & 22nd),Bus Stop,Travel & Transport,Central District,47.61916903,-122.30255012
7,Metro 35821 S - 48,Bus Line,Travel & Transport,Central District,47.61916903,-122.30255012
8,"Metro 29276 E - 8, 43",Bus Line,Travel & Transport,Central District,47.61916903,-122.30255012
9,Holiday Inn Express,Hotel,Travel & Transport,Central District,47.61916903,-122.30255012
10,KC Metro Stop 35830,Bus Stop,Travel & Transport,Central District,47.61916903,-122.30255012
11,Metro Bus Stop 15th Ave E & E Republican St,Bus Stop,Travel & Transport,Central District,47.61916903,-122.30255012
12,Metro Bus Stop #29257,Bus Stop,Travel & Transport,Central District,47.61916903,-122.30255012
13,Metro Bus Stop #12340,Bus Stop,Travel & Transport,Central District,47.61916903,-122.30255012
14,Metro Stop Number 5789 (Northbound),Bus Stop,Travel & Transport,Central District,47.61916903,-122.30255012
15,Metro Bus Stop 1704,Bus Stop,Travel & Transport,Central District,47.61916903,-122.30255012
16,Metro Bus Stop 2065,Bus Stop,Travel & Transport,Central District,47.61916903,-122.30255012
0,The State Hotel,Hotel,Travel & Transport,Central Business District,47.60974685,-122.33779322
1,Metro Bus Stop #280,Bus Stop,Travel & Transport,Central Business District,47.60974685,-122.33779322
2,National Car Rental,Rental Car Location,Travel & Transport,Central Business District,47.60974685,-122.33779322
3,Metro Bus Stop #430,Bus Stop,Travel & Transport,Central Business District,47.60974685,-122.33779322
4,Metro Bus Stop #578 (King County Metro Bus Stop #75418),Bus Stop,Travel & Transport,Central Business District,47.60974685,-122.33779322
5,Motif Seattle,Hotel,Travel & Transport,Central Business District,47.60974685,-122.33779322
6,University Street LINK Station,Light Rail Station,Travel & Transport,Central Business District,47.60974685,-122.33779322
7,Westlake Center Mall Station - Seattle Center Monorail,Light Rail Station,Travel & Transport,Central Business District,47.60974685,-122.33779322
8,Alamo Rent A Car,Rental Car Location,Travel & Transport,Central Business District,47.60974685,-122.33779322
9,Metro Bus Stop #300,Bus Stop,Travel & Transport,Central Business District,47.60974685,-122.33779322
10,Enterprise Rent-A-Car,Rental Car Location,Travel & Transport,Central Business District,47.60974685,-122.33779322
11,Savor Seattle Food Tours,General Travel,Travel & Transport,Central Business District,47.60974685,-122.33779322
12,Metro Bus Stop #1180,Bus Stop,Travel & Transport,Central Business District,47.60974685,-122.33779322
13,"The Charter Hotel Seattle, Curio Collection by Hilton",Hotel,Travel & Transport,Central Business District,47.60974685,-122.33779322
14,Palihotel Seattle,Hotel,Travel & Transport,Central Business District,47.60974685,-122.33779322
15,Metro Bus Stop #700,Bus Stop,Travel & Transport,Central Business District,47.60974685,-122.33779322
16,King County Metro Stop #570,Bus Stop,Travel & Transport,Central Business District,47.60974685,-122.33779322
18,Metro Bus Stop #450,Bus Stop,Travel & Transport,Central Business District,47.60974685,-122.33779322
19,University Street Station - Bay D,Bus Stop,Travel & Transport,Central Business District,47.60974685,-122.33779322
20,Metro Bus Stop #690,Bus Stop,Travel & Transport,Central Business District,47.60974685,-122.33779322
21,3rd & University Metro Bus,Bus Line,Travel & Transport,Central Business District,47.60974685,-122.33779322
22,King County Metro #308,Bus Line,Travel & Transport,Central Business District,47.60974685,-122.33779322
23,Metro Bus Stop #1215,Bus Stop,Travel & Transport,Central Business District,47.60974685,-122.33779322
24,Metro Bus Stop #760,Bus Stop,Travel & Transport,Central Business District,47.60974685,-122.33779322
25,Motif Fitness Center,Hotel,Travel & Transport,Central Business District,47.60974685,-122.33779322
26,Sound Transit RT 578 Express to Puyallap Station,Bus Line,Travel & Transport,Central Business District,47.60974685,-122.33779322
27,Thompson Seattle,Hotel,Travel & Transport,Central Business District,47.60974685,-122.33779322
28,Metro Bus # 17X,Bus Line,Travel & Transport,Central Business District,47.60974685,-122.33779322
29,Inn at the Market,Hotel,Travel & Transport,Central Business District,47.60974685,-122.33779322
30,bus stop #590,Bus Stop,Travel & Transport,Central Business District,47.60974685,-122.33779322
31,Zipcar 2nd Ave/Pike St,Rental Car Location,Travel & Transport,Central Business District,47.60974685,-122.33779322
32,Metro Bus Stop #1111,Bus Stop,Travel & Transport,Central Business District,47.60974685,-122.33779322
33,Metro Route #27,Bus Stop,Travel & Transport,Central Business District,47.60974685,-122.33779322
34,King County Metro #280,Bus Line,Travel & Transport,Central Business District,47.60974685,-122.33779322
35,Metro Bus Stop #200,Bus Stop,Travel & Transport,Central Business District,47.60974685,-122.33779322
36,King County Bus 260,Bus Line,Travel & Transport,Central Business District,47.60974685,-122.33779322
0,Norwegian Cruise Star,Boat or Ferry,Travel & Transport,Harbor Island Neighborhood,47.57148077,-122.34959639
0,Metro Bus Stop - California Ave and SW Alaska St,Bus Station,Travel & Transport,West Seattle Neighborhood,47.5611055,-122.38677905
1,Metro Bus Stop #20041,Bus Station,Travel & Transport,West Seattle Neighborhood,47.5611055,-122.38677905
2,The Carriage House,Bed & Breakfast,Travel & Transport,West Seattle Neighborhood,47.5611055,-122.38677905
3,Metro Bus Stop #31811,Bus Stop,Travel & Transport,West Seattle Neighborhood,47.5611055,-122.38677905
4,King County Metro Route 128,Bus Line,Travel & Transport,West Seattle Neighborhood,47.5611055,-122.38677905
5,Metro stop #19875,Bus Line,Travel & Transport,West Seattle Neighborhood,47.5611055,-122.38677905
6,Metro Bus Stop 32011,Bus Stop,Travel & Transport,West Seattle Neighborhood,47.5611055,-122.38677905
7,Metro Bus Stop 20040,Bus Stop,Travel & Transport,West Seattle Neighborhood,47.5611055,-122.38677905
8,The Soundview Parkade,Transportation Service,Travel & Transport,West Seattle Neighborhood,47.5611055,-122.38677905
9,Zipcar SW Edmunds St/42nd Ave,Rental Car Location,Travel & Transport,West Seattle Neighborhood,47.5611055,-122.38677905
10,Metro Bus Stop Alaska and 42nd,Bus Line,Travel & Transport,West Seattle Neighborhood,47.5611055,-122.38677905
11,Bed And Breakfast By Indy (Seattle Style),Bed & Breakfast,Travel & Transport,West Seattle Neighborhood,47.5611055,-122.38677905
12,West Seattle Inn and Suites,Inn,Travel & Transport,West Seattle Neighborhood,47.5611055,-122.38677905
13,Zip Car Areana,Rental Car Location,Travel & Transport,West Seattle Neighborhood,47.5611055,-122.38677905
14,metro bus stop 32387,Bus Line,Travel & Transport,West Seattle Neighborhood,47.5611055,-122.38677905
15,USS Enterprise,Boat or Ferry,Travel & Transport,West Seattle Neighborhood,47.5611055,-122.38677905
0,Metro Bus Stop 3883,Bus Stop,Travel & Transport,Beacon Hill Neighborhood,47.55955705,-122.30464627
1,Metro Bus Stop #3380,Bus Stop,Travel & Transport,Beacon Hill Neighborhood,47.55955705,-122.30464627
0,Metro Stop #10640,Bus Stop,Travel & Transport,Sand Point Neighborhood,47.68212632,-122.26366983
1,Metro Bus Stop #9900,Bus Stop,Travel & Transport,Sand Point Neighborhood,47.68212632,-122.26366983
0,Microsoft Connector stop: SDA,Bus Station,Travel & Transport,Seward Park Neighborhood,47.55121365,-122.26580187
1,Metro stop #35060,Bus Stop,Travel & Transport,Seward Park Neighborhood,47.55121365,-122.26580187
0,Metro Bus Stop #31700,Bus Stop,Travel & Transport,South Park Neighborhood,47.52646567,-122.32291525
1,Metro Bus Stop 8th and S. Cloverdale,Bus Station,Travel & Transport,South Park Neighborhood,47.52646567,-122.32291525
0,Metro Bus Stop #21080,Bus Stop,Travel & Transport,White Center Neighborhood,47.51735186,-122.35402019
1,Metro Bus Stop 15th and Roxbury,Bus Station,Travel & Transport,White Center Neighborhood,47.51735186,-122.35402019
2,Metro stop 52030,Bus Station,Travel & Transport,White Center Neighborhood,47.51735186,-122.35402019
3,Zipcar,Rental Car Location,Travel & Transport,White Center Neighborhood,47.51735186,-122.35402019
0,Metro Stop #8210,Bus Stop,Travel & Transport,Rainier Valley Neighborhood,47.54616093,-122.27606631
1,Metro Bus # 9X,Bus Line,Travel & Transport,Rainier Valley Neighborhood,47.54616093,-122.27606631
0,Metro Stop #39070,Bus Station,Travel & Transport,Maple Leaf Neighborhood,47.69034567,-122.31223392
1,Metro route #72 northbound,Bus Line,Travel & Transport,Maple Leaf Neighborhood,47.69034567,-122.31223392
2,Community Transit #522,Moving Target,Travel & Transport,Maple Leaf Neighborhood,47.69034567,-122.31223392
3,Metro Bus 77,Bus Line,Travel & Transport,Maple Leaf Neighborhood,47.69034567,-122.31223392
4,Metro Stop #39050,Bus Stop,Travel & Transport,Maple Leaf Neighborhood,47.69034567,-122.31223392
5,"Metro Bus Stop (72, 79, 243)",Bus Line,Travel & Transport,Maple Leaf Neighborhood,47.69034567,-122.31223392
0,Metro Bus Stop 24250,Bus Stop,Travel & Transport,Magnolia Neighborhood,47.63955267,-122.40100699
1,Metro Bus Stop #20660,Bus Station,Travel & Transport,Magnolia Neighborhood,47.63955267,-122.40100699
2,Metro Stop #20650,Bus Station,Travel & Transport,Magnolia Neighborhood,47.63955267,-122.40100699
3,Metro Stop #20921,Bus Station,Travel & Transport,Magnolia Neighborhood,47.63955267,-122.40100699
0,bus stop on rainier and 51st,Bus Stop,Travel & Transport,Rainier Beach Neighborhood,47.52330612,-122.26998975
1,Metro Route 106 to Renton,Bus Line,Travel & Transport,Rainier Beach Neighborhood,47.52330612,-122.26998975
2,Metro 8090,Bus Line,Travel & Transport,Rainier Beach Neighborhood,47.52330612,-122.26998975
3,Rainier Beach Comfort Station,Bus Line,Travel & Transport,Rainier Beach Neighborhood,47.52330612,-122.26998975
4,Metro Stop #31137 (7 Terminal),Bus Station,Travel & Transport,Rainier Beach Neighborhood,47.52330612,-122.26998975
0,Metro bus stop #41740,Bus Line,Travel & Transport,Georgetown Neighborhood,47.54792637,-122.31609424
1,Metro Stop 40880 - 13th & Bailey St,Bus Stop,Travel & Transport,Georgetown Neighborhood,47.54792637,-122.31609424
2,Metro Stop 40881,Bus Stop,Travel & Transport,Georgetown Neighborhood,47.54792637,-122.31609424
3,Vale & Airport Way Bus Stop,Bus Station,Travel & Transport,Georgetown Neighborhood,47.54792637,-122.31609424
4,Yellow Cab #324,Moving Target,Travel & Transport,Georgetown Neighborhood,47.54792637,-122.31609424
0,Casa Jillome AirBnB,Vacation Rental,Travel & Transport,Columbia City Neighborhood,47.55784673,-122.28504372
1,"Metro bus stop, Rainier Ave S & S Edmunds",Bus Station,Travel & Transport,Columbia City Neighborhood,47.55784673,-122.28504372
2,The Shirley Marvin,Hotel,Travel & Transport,Columbia City Neighborhood,47.55784673,-122.28504372
3,Zipcar Rainier Ave S/Angeline St,Rental Car Location,Travel & Transport,Columbia City Neighborhood,47.55784673,-122.28504372
4,The Bank.,Travel Lounge,Travel & Transport,Columbia City Neighborhood,47.55784673,-122.28504372
5,Cozy-Mod & Bright AirBnB,General Travel,Travel & Transport,Columbia City Neighborhood,47.55784673,-122.28504372
0,Metro Bus Stop #31920,Bus Station,Travel & Transport,Admiral Neighborhood,47.58119359,-122.38654756
1,Bus Stop Admiral Way And California Junction,Bus Station,Travel & Transport,Admiral Neighborhood,47.58119359,-122.38654756
2,Metro bus stop California and Admiral S,Bus Line,Travel & Transport,Admiral Neighborhood,47.58119359,-122.38654756
3,Metro Bus Stop 15070,Bus Stop,Travel & Transport,Admiral Neighborhood,47.58119359,-122.38654756
4,Metro Bus Stop Admiral Way & 41st,Bus Line,Travel & Transport,Admiral Neighborhood,47.58119359,-122.38654756
0,Metro Bus Stop #14960,Bus Station,Travel & Transport,Alki Neighborhood,47.57912324,-122.41064962
0,Panama Hotel Tea & Coffee,Coffee Shop,Travel & Transport,International District,47.59918894,-122.32505713
1,Sound Transit 554,Bus Station,Travel & Transport,International District,47.59918894,-122.32505713
2,International District/Chinatown LINK Station,Light Rail Station,Travel & Transport,International District,47.59918894,-122.32505713
3,Canton Alley,General Travel,Travel & Transport,International District,47.59918894,-122.32505713
4,Seattle Streetcar - 5th & Jackson,Tram Station,Travel & Transport,International District,47.59918894,-122.32505713
5,Metro Stop #840,Bus Stop,Travel & Transport,International District,47.59918894,-122.32505713
6,BoltBus Stop,Bus Line,Travel & Transport,International District,47.59918894,-122.32505713
7,International District / Chinatown Station - Bay A,Bus Stop,Travel & Transport,International District,47.59918894,-122.32505713
8,Seattle Streetcar - 7th & Jackson,Tram Station,Travel & Transport,International District,47.59918894,-122.32505713
9,Metro Bus Stop #1471,Bus Stop,Travel & Transport,International District,47.59918894,-122.32505713
10,HI Seattle at the American Hotel,Hostel,Travel & Transport,International District,47.59918894,-122.32505713
11,Metro Bus Stop #1530,Bus Stop,Travel & Transport,International District,47.59918894,-122.32505713
12,114 bus to Newcastle,Bus Line,Travel & Transport,International District,47.59918894,-122.32505713
13,Metro Bus Stop #619,Bus Stop,Travel & Transport,International District,47.59918894,-122.32505713
14,Union Station,Bus Station,Travel & Transport,International District,47.59918894,-122.32505713
15,King County Metro #124,Bus Line,Travel & Transport,International District,47.59918894,-122.32505713
16,Metro Bus Stop #843,Bus Stop,Travel & Transport,International District,47.59918894,-122.32505713
17,Snoqualmie Casino Express Bus Stop,Bus Stop,Travel & Transport,International District,47.59918894,-122.32505713
18,Pelicanstay Seattle,Hotel,Travel & Transport,International District,47.59918894,-122.32505713
19,Amazon Shuttle Stop - International District,Bus Stop,Travel & Transport,International District,47.59918894,-122.32505713
20,International District Bus Bay D,Bus Stop,Travel & Transport,International District,47.59918894,-122.32505713
21,Metro Bus Stop #625,Bus Stop,Travel & Transport,International District,47.59918894,-122.32505713
22,King County Metro Route 5X Express,Bus Line,Travel & Transport,International District,47.59918894,-122.32505713
23,"Amtrak 8906 to Vancouver, BC",Bus Line,Travel & Transport,International District,47.59918894,-122.32505713
24,Starlight Express southbound train,Moving Target,Travel & Transport,International District,47.59918894,-122.32505713
25,Asia Travel,General Travel,Travel & Transport,International District,47.59918894,-122.32505713
